text,target
"Ne mogu shvatit da čovjek u 24 godine može doživjeti ovakvu količinu razočarenja. Nizem jedno za drugim
",Neg
"@tom4pervan Ili jos gore kad ih proglase najpozeljnijim nezenjama a javna tajna da su gej
",Neg
"@ivanavie upravo smo na jednom takvon mjestu :/
",Neg
"note to self: istina je precijenjena, laganje nije uvijek loše.
",Neg
"zivcira me kad kolege ne znaju razliku između tarifa i opcija.
",Neg
"a mislim, nes ti proslosti! jedva da sam punoljetna, a tu brijem na neku proslost!
",Neg
"Kaze mi horoskop da budem oprezna i da odredim granicu preko koje nisam spremna ici.kako u poslovnom tako i uljubavnom segmentu.... Boooring
",Neg
"Ne odlazi ljubav,odlaze ljudi...
",Neg
"Župan je menedžer i komercijalista koji prodaje županijske proizvode i resurse te upravlja tuđim novcem #vargazupan
",Neg
"""Bio sam ljubomoran jer sam osjećao da se nešto tajilo od mene""
",Neg
"Vuljanić u EU: Imovinu kojoj se ne možemo dokazati porijeklo, država treba oduzeti http://t.co/swj1yIqbq0
",Neg
"@crazy_man Nista, ali bas nista s ""dnevno.hr"" ne moze biti okarakterizirano kao ""zanimljivo"".
",Neg
"Ngh, ova kantica posnog sira jede mene vise no ja nju. Jos samo malo.
",Neg
"neka tuga oduvijek koja stalno traži povod da izađe i kaže kako je glavna, da je ona ja, a ja ona. ali nije.
",Neg
"Samo zec i ja ne spavamo u ovoj kući. Ja razmišljam, a on lupa nogama po kavezu. Znakovito.
",Neg
"@Gimzo0 jao pa tvoje predavanje je točno kad počinje prosvjed na Korzu :/ šteta.
",Neg
"ooook kakvu bolest imaju ovi iz Vukovara ? .. na Bosnu da se ugledaju. kod nas sve na tri jezika piše pa nek' ide život
",Neg
"@deejayeldar .. i to nije baš moralno kad čuješ ostali tekst te pjesme. al tu se niko nije žalio
",Neg
"sjedim ispred kalendara, gledam termine i povraćam a vi kako te ?
",Neg
"@Ante_Mufc navalili naši novinari na njega čovjek jadnik ne zna kako da se odbrani više . napustio danas trening. užas !
",Neg
"drugarica se zaljubila u momka koji ima curu a meni se spava i ne bi je slušala jer me to sad interesuje k'o financijsko stanje Tačikistana
",Neg
"@aLvindeBa ja imam traume od trailera a film da pogledam ne smijem ni zamisliti. odma bi me mogli u ludnicu strpati @Lijecim_se
",Neg
"jako mi piči po živcima ono ""petkom se ne pere veš"" jer kako ja sad da te prljave stvari ponesem na odmor kad su prljave a trebaću ih
",Neg
"Palo je 3 kapi kise => kaos na pulskim cestama
",Neg
"Vjerojatno danas velika vecina ljudi u hr neznaju kada je dan ove sadašnje republike
",Neg
"Pozdrav svima na #shiftsplit . Vidimo se večeras na zabavi, neću nažalost moći doći ranije.
",Neg
"#onokad firma pošalje svoju ponudu za izradu web stranica i internet oglašavanja s milijun gramatičkih grešaka na 1487 mail adresa u To.
",Neg
"Vraćajući se iz Hercegovine na dno torbe sam sakrio 2 pečenice i unio ih u EU. Lastane, jesam li ja kriminalac?
",Neg
"Jel zna netko cime da namazem ovo koljeno? Boli i nateze
",Neg
"Nema vise lopatanja za danas.. ne bih ni prezivjela #muskulfiber #raspadamse
",Neg
"@zoeoezz a ja se za neke moje pitam kako su tako glupi uspjeli završit osnovnu....
",Neg
"@Jutarnji Kaže da nije pobjednik ni gubitnik, ali se Karamarko ponaša djetinjasto... takve izjave možeš samo u #Hrvatska čut...
",Neg
"@tinaleina_vale istina je. Lakše je nošto googlat nego tražit u nekim knjigama i slično...
",Neg
"@BadRedBabe čini mi se da nisi jedina :/ a niš, morat ću u zg u potragu, teško da ću u Ka nać kaj
",Neg
"Plesi, pa cu se okanit :P ""@ZoranLorkovic: Ženo, na svadbi si, okani se mobitela!! // cc @stefijl""
",Neg
"TIL (Today I learned): Hrvatsko obrazovanje ne valja ničemu. Žao mi je što to moram reći, ali stvarno to čovjek... http://t.co/9OWmkfWfZn
",Neg
"preživcira me ova #Nike reklama s izlaženjem ove jebene crno-narančaste kopačke na svakoj drugoj stranici..mrš u pičku materinu gadovi
",Neg
"Večernjakov novinar Darko Pavičić, medijski pobočnik Željke Markić osuđivani je obiteljski zlostavljač http://t.co/vKVm45m1Dw
",Neg
"OPAKO mi se ždere neki keks umočen u kakao, a da nije Oreo jbni. A nemam mlijeka doma. Imam Domaćicu. Mlijeko. AH, koćedoljedobutigesad!
",Neg
"Koja je to bezdušna nakupina lutkica na koncima; fasciniraju me. http://t.co/T5C9M4L03o
",Neg
"Ah, obožavam pitanja kad će mi svadba. ¬¬ Evo, pitajte Željku Markić.
",Neg
"Novi dan, novi posjet đedu i babi, nove priče o četnicima, Paveliću, komunistima i UDBA-i. *le sigh*
",Neg
"@josephbt A u qrc, znaš li kako je problematično pronaći i ispraviti Drinu koja ne postoji?!
",Neg
"Niko nije primjetia da nema wirellesa dok susjed povise nije svoj ugasia. Sad nema ni mog ni njegovog
",Neg
"Na poslu se najvise umorimo brojeci koliko je ostalo do 4 ure #prvasmjena
",Neg
"@worldskating da su bili ovde? Pa, nismo ih pozvali.. a i kad su ušli na Kosovo posle povlačenja naše vojske, zamalo da izbije III Sv.rat :/
",Neg
"TRAŽE PUŠTANJE PRIVEDENIH/Oko 300 ljudi prosvjeduje pred policijskom zgradom http://t.co/k3M96B0Wiz
",Neg
"POBUNA ZBOG ĆIRILICE/ Opsadno stanje zbog dvojezičnih ploča: 'Vukovar će biti blokiran!' http://t.co/ZCl2a0t9Ss
",Neg
"OTPIS DUGA?/ Jovanovićevo ministarstvo završilo na Linićevom 'stupu srama'/http://t.co/SkK6Y9elGm
",Neg
"OČEVID U TIJEKU/Više ozlijeđenih u teškom sudaru vlaka i autobusa kod Drniša/http://t.co/BJkSrNB64Y
",Neg
"BRANITELJI SU NAJZASLUŽNIJI/ Položeni vijenci hrvatske Vlade na Središnjem križu  http://t.co/PpNFRjNXxk
",Neg
"POGLEDAJTE ŠTO STE VI PLATILI / Saborski zastupnici u 6 mjeseci potrošili 4,5 milijuna kuna! http://t.co/Yuix1z05kP
",Neg
"BITKA ZA NAKLONOST INVESTITORA / Premijer Milanović ponudio Kinezima 1000 kilometara obale! http://t.co/tEXZfXGHLZ
",Neg
"STIGLA KAZNA FIFA-e / Šimunić dobio čak 10 utakmica suspenzije http://t.co/zc4i42Hqn5
",Neg
"RATNO STANJE U UKRAJINI / Janukovič poručio oporbi da je 'prešla crtu', više od 20 mrtvih!  http://t.co/p0DRuRWLmr
",Neg
"Ha! Ni najvise drzavne institucije nece kupovati vise struju od HEPa. Pametnom dosta.
",Neg
"#OnoKad se bas za vrijeme najveceg pljuska zakljucas vani, kugla na vratima, pa trazis od susjeda ljestve da uskocis preko balkona.
",Neg
"2/2 a tamo sve i jedna (190) zenske! Meni jedino pada na pamet da ovaj trazi zenu-curu-nesto preko 4sq?!?
",Neg
"#Galileo kako amerikanci obiteljski dolaze u streljane I svoju djecu od 8 god uce pucat puskom??!! Pa se cude kad djecurlija radi masakre
",Neg
"Jedan od sumnjivaca u Bostonu je ubijen, drugi u bijegu. Još jedan policajac ranjen, u kritičnom stanju.
",Neg
"Moj najveci problem kod usmenog izrazavanja je taj sto ponekad doslovno prevodim rijeci/fraze s engleskog.
",Neg
"'Nitko tamo nije siguran, život ne vrijedi ni trunku': Sirijaca koji bježe pred užasima u svojoj zemlji svakim... http://t.co/IsEmhIBJqO
",Neg
"Žena ispala iz padobrana i poginula: U akvatoriju Bola na Braču u četvrtak oko 14.30 sati dogodila se nesreća.... http://t.co/pttd31wRlQ
",Neg
"Ponovno curio amonijak u Koki, dvoje radnika završilo u bolnici!: Dvije su osobe ozlijeđene nakon što je jutro... http://t.co/S9blaFsmw2
",Neg
"Pretukli njemačke turiste jer su željeli da im plate piće koje je bilo 'besplatno': Trojicu djelatnika jednog ... http://t.co/vO5X72jelk
",Neg
"Dok Hrvati slave, Merkelica im opet opalila pljusku: Dok Hrvati proživljavaju svoju veliku noć povodom ulaska ... http://t.co/IdJX8L0u2D
",Neg
"Bandić već u startu prekršio veliko predizborno obećanje: Umjesto obećanih besplatnih udžbenika za zagrebačke ... http://t.co/MGjah38G24
",Neg
"Nakon poroda umrla od tumora, za koji su liječnici tvrdili da je infekcija uha: Slučaj Rosie Kremer, 24-godišn... http://t.co/bUjkVYmmCx
",Neg
"VIDEO: Okrutni ritual s doživotnim posljedicama: Ritualno obrezivanje žena još uvijek je problem u mnogim dije... http://t.co/PygOMronlJ
",Neg
"Porezna inspekcija 'upala' na Zelenu tržnicu u Zagrebu!: Porezni inspektori rano jutros iznenadili su prodavač... http://t.co/PwmBJ1U5Ji
",Neg
"FOTO: Jako nevrijeme s tučom 'potopilo' Zagreb, kaos u prometu: Jako grmljavinsko nevrijeme praćeno tučom pogo... http://t.co/mO3sdp3NMm
",Neg
"Najavljena obilna kiša, izdane upute građanima: Meteorolozi su za ponedjeljak navečer najavili kišu, praćenu g... http://t.co/GUpPwpzO9d
",Neg
"Mlađa ženska osoba podletjela pod vlak na Zapadnom kolodvoru: Mlađa ženska osoba podletjela je pod vlak na zag... http://t.co/tXVGDDocZH
",Neg
"Erupcija vulkana Etne zaustavila zrakoplove!: Zbog erupcije vulkana Etna na Siciliji zatvorene su zrakoplovne ... http://t.co/fF7E9LNZTG
",Neg
"Dugogodišnji savjetnik Margaret Thatcher pobrojao što je trulo u državi Hrvatskoj: Vlada previše oporezuje i p... http://t.co/bG9R66HII4
",Neg
"Stiže superoluja, past će 25 centimetra snijega, očekuje se kaos!: Snježna mećava praćena vijavicama, naglo za... http://t.co/ErEyLGihpz
",Neg
"Pijani policajac pregazio pješaka i pobjegao s mjesta nesreće: U prometnoj nesreći koja se dogodila jutros oko... http://t.co/p9tzPY23me
",Neg
"'Proboli su mi ruke, razapeli me. Sjekli su mi uho, lice...': Ukrajinska policija otvorila je istragu o tvrdnj... http://t.co/00lHLcIxaH
",Neg
"Kaos u tramvajskom prometu u Zagrebu: Pravi kaos u tramvajskom prometu nastao je u Zagrebu u popodnevnim satim... http://t.co/XCa1kI5Dsh
",Neg
"@pluton_pg @EvelinS11 ne znam zasto me uopste pominjete kad pricate o ovome ,poz sad !
",Neg
"@riapostol :D super kamera, ali to je sve.. sustav mi je grozan, dizajn užasan. Ne bih to nikad uzimala.
",Neg
"@WritingMammal @mgeric njegov smisao za estetiku kao Darkov pravopis. lol
",Neg
"Prošao je Božić. The bitch is back.
",Neg
"Da sam ja tvoj prijatelj, ja bi te naručio kod psihijatra
",Neg
"Jel znate oni mladi ljudi koji tocno znaju sto zele od zivota? E, ja nisam jedan od tih.
",Neg
"ne izlazim cesto jer uvijek ocekujem da drugi mene pozovu van a ne da se ja sitim njih prva pozvati
",Neg
"ljudi vrijeme cam wow-a je zavrsilo vratite se u stvarni svijet
",Neg
"profesorica iz geografije je pitala 'odakle je shakira' a ja sam entuzijasticno viknula 'KUBA' oh patricia a pravi odgovor je kolumbija
",Neg
"Obično je roditeljima komentar ""možeš sve u što uložiš puno truda"" ne ""odustani odmah jer te kolega neće moć dić""
",Neg
"@fico45 al sta je previse je previse. Vise ni hipsteri nisu sto su nekad bili...
",Neg
"@dadijenaumpalo ili najduzi put koji covjek mora da predje je onaj iz guzice u glavu
",Neg
"Draga djeco i roditelji !  Započelo je vrijeme vandalizma ""naše stonske djece"" koja svakim danom jednostavno želi... http://t.co/e4KcLKirbq
",Neg
"Meanwhile,o gradu koji umire Kurir ima udarnu vijest: ""Gradonačelnik Vranja napravio dete ljubavnici pa odbio da ga prizna""
",Neg
"Ovih dana uporno pokušavam na sebe navući svoju trudničku haljinu iz sadamdeset i pete. Ne ide pa ne ide. http://t.co/oHQQuQ3MfK
",Neg
"HELP! Kome se obratiti kad te susjed iznad iritira lvl ""ubit ću ga sutra ako me opet probudi""? Predstavnik stanara i stanodavac ne pomaze
",Neg
"Ovaj projekt je zapravo dobio ime po autoru i vlasniku istog koji je začet i rođen u černobilu.  http://t.co/c6ORXazaSV
",Neg
"Ja bih da u Ustav uđe odredba koja svim medijima zabranjuje upotrebu riječi ""Apple"" i ""navodno"" u istoj rečenici.
",Neg
"dokle god živim ovim jadnim životom di mi je jedna radost vidjet neki par iz serije sretan, valentinovo mi ne predstavlja ništa.
",Neg
"bivši igrač i trener Manchester Uniteda, legenda Jack Crompton je u 91. godini života preminuo, pokoj mu vječni http://t.co/Gmi26EbmmB
",Neg
"I tako:-/ ..doslo je i vrijeme kad se dogodi ono sto nismo htjeli i cega smo se bojali..
",Neg
"@hbujas problem je kvalitetne produkcije za taj oglasni prostor. ne može to neki balavac samo jer je nečiji rođo
",Neg
"""ostalo mi je jos 9 ispita. A studiram povijest. Sto da ja mislim o sebi??"" Bijesan je Luciano iz Makarske, student 5.g povijesti...
",Neg
"'Ceca je sinonim za ono najgore u našem narodu - lažni patritoizam, razbojništvo, urušene vrednosti' http://t.co/RAH6ZdOXXv
",Neg
"BESTIJALNO: Najbolji prijatelj Milana Bandića upražnjavao seks na javnom mjestu? http://t.co/r05oHpcO
",Neg
"""Ako je istorija sve što ćemo ostaviti djeci, onda je bolje da im ne ostavimo ništa!"" - #DamirAvdić za Lupigu! http://t.co/ITmtteAdv8
",Neg
"@irologije iro, šta bi rekla koji sam ja podton? meni nekako vuče na zelenu boju, ergo topli, ali nisam sigurna :/ http://t.co/YkCvJOzKVZ
",Neg
"Najvise me nerviraju ljudi koji me se sete samo kada im treba nesto. #pissed
",Neg
"Stvarno sam za slobodu izrazavanja u svakom obliku,ali blatne kroksice u banci...dok cekam u pbz-u. #wtf
",Neg
"@rsrdjan Zanimljivo, ima i u nas tih što uzdižu kubansku ekonomiju, ali nikako da se se odsele tamo i počnu živjeti svoj san...
",Neg
"Zasto, ali ZASTO UVEK kad ostavim kuci telefon dobijem neku poruku/imam propusten poziv?
",Neg
"Nikad mi nije bilo jasno kako se pravi jelo zvano ''socivo'', sta ubacis ocne jabucice svinje ili neke druge zivotinje? o.O Meni tako zvuci
",Neg
"Jučerašnja svađa Valdesa i Pique-a. (A) http://t.co/MhOf538cFu
",Neg
"Blaszczykowskom je potrgan prednji križni ligament u utakmici protiv Augsburga (2:2), koja je odigrana u subotu. http://t.co/dtPy5kGEBX
",Neg
"wannabe talijani. najgora sorta ljudi u rijeci. #zaljev
",Neg
"mario furla i štićenice #facepalm svakom danas daju mikrofon pod nos. #najboljiradio ?
",Neg
"@ivaNAtockice neka kompletna idiotarija. čak veća od uobičajenih idiotarija. #hrvatskaposla
",Neg
"@MissInterrupted ma još i to, najbolje da nam i esej ponište. fuj.
",Neg
"Teška utakmica u kojoj je City stvorio vrlo malo prilika za gol. Tek u finišu prvog poluvremena Građani su uspjeli probiti odbranu Roversa
",Neg
"Vuk zarazio više od 160.000 građana ... http://t.co/iQRKafTbEi http://t.co/n2ynByJ3WF
",Neg
"Rekla sam da vlak stiže u 9 i pol umjesto u 8 tako da se stigne naspavat, te na kraju čekala do 11.
",Neg
"@Grzi S kojim si ga to crtićem zamrzio?
",Neg
"@Kjukar Ja sam tek danas saznala za lopaticu. Užasno retardirano.
",Neg
"'Bilić je najslabiji trener s kojim sam radio' | tportal.hr http://t.co/1zycCZGhk0
",Neg
"Otočki mediji popljuvali Đokovića: Prepotentan si! http://t.co/1YZj9n0JaW
",Neg
"Šuker o 'slučaju Šimunić': Neprimjerena gesta | tportal.hr http://t.co/ahbNZOnm5Q via @tportal
",Neg
"Odlazak u Brazil najskuplji je test hrvatskih navijača | tportal.hr http://t.co/jLQ14IHyHF via @tportal
",Neg
"Kostelić je senilan i nesposoban, ovo je bilo idotski! - tportal.hr http://t.co/R8d60cFepo
",Neg
"Župan je tu, ali delo se neće samo učinit.
",Neg
"Doslovno sam to govno sluša 5 minuta i nisam moga više
",Neg
"Dva sata se dogovaramo gdje ćemo izaći, a na kraju završimo gdje i svaki vikend. I tako iz vikenda u vikend. #ŽivotIOstaleMisterije
",Neg
"@AnteaFranjic TO JE LAŽ I ODBIJAM POVJEROVATI U TO (osim ak ju je prevario s Deppom - onda će mu i ona oprostiti).
",Neg
"""Ajmo se friendzoneati i vidjeti tko će dulje izdržati"" je jedini oblik flerta koji mi uspješno ide.
",Neg
"Ja sam ti za 'fist bump umjesto puse za dobro jutro ' vrstu ljubavi, zato sam i solo.
",Neg
"@DarkZgb Ma jok, to se odmah vidjelo da će biti Torchwood-style jer nemaju para za nešto više.
",Neg
"Vikend na moru je uvijek istovremeno i dobra i loša ideja. #tiredasshit
",Neg
"Kada ćemo više zabraniti zoo vrtove i tematske parkove u kojima se zlostavljaju životinje?
",Neg
"Pa to buju škandali bili sljedecih tjedana u Zagrebu
",Neg
"moram reć da me je sram da sam kao mužjak izabrao žensko društvo večeras umjesto nogometa :S #COYS
",Neg
"@vipnetHRV dečki i cure imam pitanje glede mojeg prigovora na pokrivanje nekih lokacija, ako se sjećate mojih emailova? Podsjetite se pliz.
",Neg
"Da, u Zagrebu pada kiša. Ni prvi ni zadnji put, pronađite nešto lijepo u njoj i uživajte u kraju tjedna #prvasmjena
",Neg
"@tinvla ""Već niz godina gledatelji Hrvatske televizije navikli su na bezobrazluke, pristranost i neprofesionalizam Aleksandra Stankovića...""
",Neg
"@IvanaBosiljevac @Bridzid a vas dvije ćete umjesto mene na teoriju prava i države, ništa strašno na pravnom!!!!
",Neg
"[KOMENTAR] Zbogom godini prepunoj iznevjerenih očekivanja i propuštenih prilika by @scvetojevic http://t.co/mGaXVE4spH
",Neg
"Imamo, u nesretnom 13. Ubiqu, i nekoliko kratkih priča Viktora Prše... :-)
",Neg
"@ivospigel ajd super! (Da vidis cike i vriske, jedini je problem sto nikada nemam ni minutu mira)
",Neg
"@woshiAri izgledat će bolje s nekim normalnim wallpaperom a ne ovim fake bokeh smećem
",Neg
"ne znam kaj je gore, ovo ""prijelomna vijest"", ili kaj oni misle da je to ""prijelomna vijest""
",Neg
"Danas je jedan od onih losih dana.
",Neg
"Ocerupase nas Spanci, dokrajcice Slovenci... Jebiga, ne moze sa ovakvom odbranom a bez suta... #basket
",Neg
"Bože, tu mi tata inače radi i bude na obuci. Sućut obitelji http://t.co/lwruOlhbb2
",Neg
"Dok drugi ljudi idu subotom ujutro na špicu, ja ostajem doma i čistim! Kmee
",Neg
"@sapatusredbuke ja sam na tele2 i nije ni loše, iako se ovi koji nisu u gradu žale na loš signal :)
",Neg
"@ThunderSturm7 jebiga, znam..ali sve sam ostavila za zadnji trenutak pa s obzirom na to nije loše ispalo ;)
",Neg
"Počela sam polako osjećati posljedice ovog dana: bol u leđima, glavi, pospanost...
",Neg
"@daniel_mondekar s obzirom na dosadašnje iskustvo s mfin, nisam baš siguran
",Neg
"@BorisTrivan zar psihijatrija jos uvijek nema mjesta za nju pa je na slobodi ili?
",Neg
"@bobrock kaj ti je? niko ziv ne tvita vise. moram ja tvitat da nesto bude na wallu. tviter je proslost :)
",Neg
"@manatag Da, to je uobicajeni odgovor za kojeg bi ti shvatio koliko je glup da si ikad radio raspored u školi.
",Neg
"@rocneasta @amystiqa nije ni meni. uopće ne kužim kolektivni pad inteligencije i kreativnosti u narodu koji luduje za time.
",Neg
"E jesemti, kad te ide onda te ide... :-) U glavi mi je trenutno ""squash splash boom"" (ne znam kak drugačije da to opišem) :-)
",Neg
"@anitasaur_ To mi se uvijek dogodi kada sam premoren - izgubim pojam o vremenu u potpunosti. I nezaposlenosti, usput rečeno.
",Neg
"Sigurno su zagrepcanci nabijem ih
",Neg
"@kauernde @vvicasso trebala si ga nogom u glavu samo onako kako mi s trnja znamo
",Neg
"Zato nam je i gore jer s kurcem suosjećamo!On s nama ne suosjeća i utoliko mu je lakše, iako mu je jednako teško dobiti što hoće @PicaRedHut
",Neg
"Na egipatskim ulicama mljevena čovjetina. Samo slike, bez puno priče, molim!
",Neg
"Nakon vulve, vagina proguta pičku, tako što je resemantizira, te balzamira u značenju ""karakterne osobine""++ #VaginaDentata
",Neg
